static	void	FUNCTION_NAME	(	)	{	int	*	data	VAR_18	int	dataUninitArray	[	10	]	VAR_18	data	=	dataUninitArray	VAR_18	if	(	globalReturnsTrueOrFalse	(	)	)	{	VAR_18	}	else	{	VAR_18	}	if	(	globalReturnsTrueOrFalse	(	)	)	{	{	int	VAR_19	VAR_18	for	(	VAR_0	=	0	VAR_1	VAR_2	<	10	VAR_3	VAR_4	++	)	{	data	[	VAR_19	]	=	VAR_19	VAR_18	}	}	{	int	VAR_19	VAR_18	for	(	VAR_5	=	0	VAR_6	VAR_7	<	10	VAR_8	VAR_9	++	)	{	printIntLine	(	data	[	VAR_19	]	)	VAR_18	}	}	}	else	{	{	int	VAR_19	VAR_18	for	(	VAR_10	=	0	VAR_11	VAR_12	<	10	VAR_13	VAR_14	++	)	{	data	[	VAR_19	]	=	VAR_19	VAR_18	}	}	{	int	VAR_19	VAR_18	for	(	VAR_15	=	0	VAR_16	VAR_17	<	10	VAR_18	VAR_19	++	)	{	printIntLine	(	data	[	VAR_19	]	)	VAR_18	}	}	}	},0
void	FUNCTION_NAME	(	FUNCTION_NAME	*	*	FUNCTION_NAME	)	;	static	void	VAR_0	(	)	{	twoIntsStruct	*	data	;	data	=	(	twoIntsStruct	*	)	malloc	(	10	*	sizeof	(	twoIntsStruct	)	)	;	if	(	data	==	NULL	)	{	exit	(	-	1	)	;	}	;	CWE457_Use_of_Uninitialized_Variable__struct_array_malloc_no_init_63b_goodB2GSink	(	&	data	)	;	},0
static	void	FUNCTION_NAME	(	)	{	int	*	data	;	int	dataUninitArray	[	10	]	;	data	=	dataUninitArray	;	;	CWE457_Use_of_Uninitialized_Variable__int_array_declare_no_init_64b_goodB2GSink	(	&	data	)	;	},0
static	void	FUNCTION_NAME	(	)	{	int	VAR_19	,	VAR_9	VAR_18	twoIntsStruct	*	data	VAR_18	data	=	(	twoIntsStruct	*	)	malloc	(	10	*	sizeof	(	twoIntsStruct	)	)	VAR_18	if	(	data	==	NULL	)	{	exit	(	-	1	)	VAR_18	}	for	(	VAR_0	=	0	VAR_1	VAR_2	<	1	VAR_3	VAR_4	++	)	{	VAR_18	}	for	(	VAR_5	=	0	VAR_6	VAR_7	<	1	VAR_8	VAR_9	++	)	{	{	int	VAR_19	VAR_18	for	(	VAR_10	=	0	VAR_11	VAR_12	<	10	VAR_13	VAR_14	++	)	{	data	[	VAR_19	]	.	intOne	=	VAR_19	VAR_18	data	[	VAR_19	]	.	intTwo	=	VAR_19	VAR_18	}	}	{	int	VAR_19	VAR_18	for	(	VAR_15	=	0	VAR_16	VAR_17	<	10	VAR_18	VAR_19	++	)	{	printIntLine	(	data	[	VAR_19	]	.	intOne	)	VAR_18	printIntLine	(	data	[	VAR_19	]	.	intTwo	)	VAR_18	}	}	}	},0
static	void	FUNCTION_NAME	(	)	{	long	VAR_0	;	if	(	staticFive	==	5	)	{	VAR_0	=	5	L	;	}	if	(	staticFive	==	5	)	{	printLongLine	(	VAR_0	)	;	}	},0
void	FUNCTION_NAME	(	FUNCTION_NAME	*	*	FUNCTION_NAME	)	{	twoIntsStruct	*	data	=	*	dataPtr	VAR_3	{	int	VAR_4	VAR_3	for	(	VAR_0	=	0	VAR_1	VAR_2	<	10	VAR_3	VAR_4	++	)	{	printIntLine	(	data	[	VAR_4	]	.	intOne	)	VAR_3	printIntLine	(	data	[	VAR_4	]	.	intTwo	)	VAR_3	}	}	},0
static	void	FUNCTION_NAME	(	)	{	twoIntsStruct	*	data	VAR_8	data	=	(	twoIntsStruct	*	)	ALLOCA	(	10	*	sizeof	(	twoIntsStruct	)	)	VAR_8	if	(	staticReturnsTrue	(	)	)	{	{	int	VAR_9	VAR_8	for	(	VAR_0	=	0	VAR_1	VAR_2	<	10	VAR_3	VAR_4	++	)	{	data	[	VAR_9	]	.	intOne	=	VAR_9	VAR_8	data	[	VAR_9	]	.	intTwo	=	VAR_9	VAR_8	}	}	}	if	(	staticReturnsTrue	(	)	)	{	{	int	VAR_9	VAR_8	for	(	VAR_5	=	0	VAR_6	VAR_7	<	10	VAR_8	VAR_9	++	)	{	printIntLine	(	data	[	VAR_9	]	.	intOne	)	VAR_8	printIntLine	(	data	[	VAR_9	]	.	intTwo	)	VAR_8	}	}	}	},0
void	FUNCTION_NAME	(	double	*	FUNCTION_NAME	)	{	double	VAR_0	=	*	VAR_1	;	printDoubleLine	(	VAR_0	)	;	},0
static	void	FUNCTION_NAME	(	)	{	long	VAR_0	;	if	(	staticReturnsFalse	(	)	)	{	printLine	(	"	STRING	"	)	;	}	else	{	VAR_0	=	5	L	;	}	if	(	staticReturnsTrue	(	)	)	{	printLongLine	(	VAR_0	)	;	}	},0
static	void	FUNCTION_NAME	(	)	{	int64_t	data	;	switch	(	6	)	{	case	6	:	data	=	5	LL	;	break	;	default	:	printLine	(	"	STRING	"	)	;	break	;	}	switch	(	7	)	{	case	7	:	printLongLongLine	(	data	)	;	break	;	default	:	printLine	(	"	STRING	"	)	;	break	;	}	},0
static	void	FUNCTION_NAME	(	)	{	double	*	VAR_0	;	if	(	GLOBAL_CONST_FIVE	==	5	)	{	;	}	if	(	GLOBAL_CONST_FIVE	!=	5	)	{	printLine	(	"	STRING	"	)	;	}	else	{	VAR_1	=	(	double	*	)	VAR_2	(	sizeof	(	double	)	)	;	if	(	VAR_1	==	NULL	)	{	exit	(	-	1	)	;	}	*	VAR_1	=	5.0	;	printDoubleLine	(	*	VAR_1	)	;	}	},0
static	void	FUNCTION_NAME	(	)	{	double	*	VAR_0	VAR_14	double	VAR_1	[	10	VAR_2	VAR_14	VAR_8	=	VAR_1	VAR_14	if	(	staticTrue	)	{	{	int	VAR_15	VAR_14	for	(	VAR_3	=	0	VAR_4	VAR_5	<	10	VAR_6	VAR_7	++	)	{	VAR_8	[	VAR_9	VAR_2	=	(	double	)	VAR_10	VAR_14	}	}	}	if	(	staticTrue	)	{	{	int	VAR_15	VAR_14	for	(	VAR_11	=	0	VAR_12	VAR_13	<	10	VAR_14	VAR_15	++	)	{	printDoubleLine	(	VAR_8	[	VAR_15	VAR_2	)	VAR_14	}	}	}	},0
static	void	FUNCTION_NAME	(	)	{	int	data	;	while	(	1	)	{	data	=	5	;	break	;	}	while	(	1	)	{	printIntLine	(	data	)	;	break	;	}	},0
void	FUNCTION_NAME	(	double	*	*	FUNCTION_NAME	)	{	double	*	VAR_0	=	*	VAR_1	VAR_5	{	int	VAR_6	VAR_5	for	(	VAR_2	=	0	VAR_3	VAR_4	<	10	VAR_5	VAR_6	++	)	{	printDoubleLine	(	VAR_0	[	VAR_6	]	)	VAR_5	}	}	},0
static	void	FUNCTION_NAME	(	VAR_3	{	twoIntsStruct	*	data	VAR_13	twoIntsStruct	dataUninitArray	[	10	]	VAR_13	data	=	dataUninitArray	VAR_13	if	(	globalFive	==	5	VAR_3	{	{	int	VAR_14	VAR_13	for	(	VAR_0	=	0	VAR_1	VAR_2	<	(	10	/	2	VAR_3	VAR_13	VAR_4	++	VAR_3	{	data	[	VAR_14	]	.	intOne	=	VAR_14	VAR_13	data	[	VAR_14	]	.	intTwo	=	VAR_14	VAR_13	}	}	}	if	(	globalFive	==	5	VAR_3	{	{	int	VAR_14	VAR_13	for	(	VAR_5	=	0	VAR_6	VAR_7	<	10	VAR_8	VAR_9	++	VAR_3	{	data	[	VAR_14	]	.	intOne	=	VAR_14	VAR_13	data	[	VAR_14	]	.	intTwo	=	VAR_14	VAR_13	}	}	{	int	VAR_14	VAR_13	for	(	VAR_10	=	0	VAR_11	VAR_12	<	10	VAR_13	VAR_14	++	VAR_3	{	printIntLine	(	data	[	VAR_14	]	.	intOne	VAR_3	VAR_13	printIntLine	(	data	[	VAR_14	]	.	intTwo	VAR_3	VAR_13	}	}	}	},0
static	void	FUNCTION_NAME	(	)	{	long	VAR_0	;	switch	(	5	)	{	case	6	:	printLine	(	"	STRING	"	)	;	break	;	default	:	VAR_0	=	5	L	;	break	;	}	switch	(	7	)	{	case	7	:	printLongLine	(	VAR_0	)	;	break	;	default	:	printLine	(	"	STRING	"	)	;	break	;	}	},0
static	void	FUNCTION_NAME	(	)	{	double	*	VAR_0	VAR_14	VAR_1	=	(	double	*	)	VAR_2	(	10	*	sizeof	(	double	)	)	VAR_14	if	(	VAR_8	==	NULL	)	{	exit	(	-	1	)	VAR_14	}	if	(	staticReturnsTrue	(	)	)	{	VAR_14	}	if	(	staticReturnsFalse	(	)	)	{	printLine	(	"	STRING	"	)	VAR_14	}	else	{	{	int	VAR_15	VAR_14	for	(	VAR_3	=	0	VAR_4	VAR_5	<	10	VAR_6	VAR_7	++	)	{	VAR_8	[	VAR_9	]	=	(	double	)	VAR_10	VAR_14	}	}	{	int	VAR_15	VAR_14	for	(	VAR_11	=	0	VAR_12	VAR_13	<	10	VAR_14	VAR_15	++	)	{	printDoubleLine	(	VAR_8	[	VAR_15	]	)	VAR_14	}	}	}	},0
static	void	FUNCTION_NAME	(	)	{	int	*	data	;	if	(	staticTrue	)	{	;	}	if	(	staticFalse	)	{	printLine	(	"	STRING	"	)	;	}	else	{	data	=	(	int	*	)	malloc	(	sizeof	(	int	)	)	;	if	(	data	==	NULL	)	{	exit	(	-	1	)	;	}	*	data	=	5	;	printIntLine	(	*	data	)	;	}	},0
static	void	FUNCTION_NAME	(	)	{	int	VAR_4	,	VAR_9	VAR_8	twoIntsStruct	data	VAR_8	for	(	VAR_0	=	0	VAR_1	VAR_2	<	1	VAR_3	VAR_4	++	)	{	data	.	intOne	=	1	VAR_8	data	.	intTwo	=	2	VAR_8	}	for	(	VAR_5	=	0	VAR_6	VAR_7	<	1	VAR_8	VAR_9	++	)	{	printIntLine	(	data	.	intOne	)	VAR_8	printIntLine	(	data	.	intTwo	)	VAR_8	}	},0
static	void	FUNCTION_NAME	(	)	{	int	*	data	VAR_8	int	dataUninitArray	[	10	]	VAR_8	data	=	dataUninitArray	VAR_8	goto	source	VAR_8	source	:	{	int	VAR_9	VAR_8	for	(	VAR_0	=	0	VAR_1	VAR_2	<	10	VAR_3	VAR_4	++	)	{	data	[	VAR_9	]	=	VAR_9	VAR_8	}	}	goto	sink	VAR_8	sink	:	{	int	VAR_9	VAR_8	for	(	VAR_5	=	0	VAR_6	VAR_7	<	10	VAR_8	VAR_9	++	)	{	printIntLine	(	data	[	VAR_9	]	)	VAR_8	}	}	},0
static	void	FUNCTION_NAME	(	)	{	twoIntsStruct	*	data	;	if	(	globalTrue	)	{	data	=	(	twoIntsStruct	*	)	malloc	(	sizeof	(	twoIntsStruct	)	)	;	if	(	data	==	NULL	)	{	exit	(	-	1	)	;	}	data	->	intOne	=	5	;	data	->	intTwo	=	6	;	}	if	(	globalTrue	)	{	printIntLine	(	data	->	intOne	)	;	printIntLine	(	data	->	intTwo	)	;	}	},0
static	void	FUNCTION_NAME	(	VAR_11	{	int	VAR_33	,	VAR_20	VAR_32	double	*	VAR_0	VAR_32	VAR_1	=	(	double	*	VAR_11	VAR_2	(	10	*	sizeof	(	double	VAR_11	VAR_11	VAR_32	if	(	VAR_26	==	NULL	VAR_11	{	exit	(	-	1	VAR_11	VAR_32	}	for	(	VAR_3	=	0	VAR_4	VAR_5	<	1	VAR_6	VAR_7	++	VAR_11	{	{	int	VAR_33	VAR_32	for	(	VAR_8	=	0	VAR_9	VAR_10	<	(	10	/	2	VAR_11	VAR_32	VAR_12	++	VAR_11	{	VAR_13	[	VAR_14	]	=	(	double	VAR_11	VAR_15	VAR_32	}	}	}	for	(	VAR_16	=	0	VAR_17	VAR_18	<	1	VAR_19	VAR_20	++	VAR_11	{	{	int	VAR_33	VAR_32	for	(	VAR_21	=	0	VAR_22	VAR_23	<	10	VAR_24	VAR_25	++	VAR_11	{	VAR_26	[	VAR_27	]	=	(	double	VAR_11	VAR_28	VAR_32	}	}	{	int	VAR_33	VAR_32	for	(	VAR_29	=	0	VAR_30	VAR_31	<	10	VAR_32	VAR_33	++	VAR_11	{	printDoubleLine	(	VAR_26	[	VAR_33	]	VAR_11	VAR_32	}	}	}	},0
static	void	FUNCTION_NAME	(	)	{	int	*	data	VAR_8	data	=	(	int	*	)	ALLOCA	(	10	*	sizeof	(	int	)	)	VAR_8	switch	(	6	)	{	case	6	:	{	int	VAR_9	VAR_8	for	(	VAR_0	=	0	VAR_1	VAR_2	<	10	VAR_3	VAR_4	++	)	{	data	[	VAR_9	]	=	VAR_9	VAR_8	}	}	break	VAR_8	default	:	printLine	(	"	STRING	"	)	VAR_8	break	VAR_8	}	switch	(	7	)	{	case	7	:	{	int	VAR_9	VAR_8	for	(	VAR_5	=	0	VAR_6	VAR_7	<	10	VAR_8	VAR_9	++	)	{	printIntLine	(	data	[	VAR_9	]	)	VAR_8	}	}	break	VAR_8	default	:	printLine	(	"	STRING	"	)	VAR_8	break	VAR_8	}	},0
static	void	FUNCTION_NAME	(	)	{	int64_t	data	;	if	(	staticReturnsTrue	(	)	)	{	data	=	5	LL	;	}	if	(	staticReturnsTrue	(	)	)	{	printLongLongLine	(	data	)	;	}	},0
static	void	FUNCTION_NAME	(	)	{	int	data	;	if	(	5	==	5	)	{	;	}	if	(	5	!=	5	)	{	printLine	(	"	STRING	"	)	;	}	else	{	data	=	5	;	printIntLine	(	data	)	;	}	},0
static	void	FUNCTION_NAME	(	)	{	int	*	data	;	if	(	GLOBAL_CONST_FIVE	==	5	)	{	;	}	if	(	GLOBAL_CONST_FIVE	==	5	)	{	data	=	(	int	*	)	malloc	(	sizeof	(	int	)	)	;	if	(	data	==	NULL	)	{	exit	(	-	1	)	;	}	*	data	=	5	;	printIntLine	(	*	data	)	;	}	},0
static	void	FUNCTION_NAME	(	)	{	int64_t	data	;	if	(	5	!=	5	)	{	printLine	(	"	STRING	"	)	;	}	else	{	data	=	5	LL	;	}	if	(	5	==	5	)	{	printLongLongLine	(	data	)	;	}	},0
static	void	FUNCTION_NAME	(	)	{	int	*	data	VAR_8	data	=	(	int	*	)	ALLOCA	(	10	*	sizeof	(	int	)	)	VAR_8	if	(	staticReturnsFalse	(	)	)	{	printLine	(	"	STRING	"	)	VAR_8	}	else	{	{	int	VAR_9	VAR_8	for	(	VAR_0	=	0	VAR_1	VAR_2	<	10	VAR_3	VAR_4	++	)	{	data	[	VAR_9	]	=	VAR_9	VAR_8	}	}	}	if	(	staticReturnsTrue	(	)	)	{	{	int	VAR_9	VAR_8	for	(	VAR_5	=	0	VAR_6	VAR_7	<	10	VAR_8	VAR_9	++	)	{	printIntLine	(	data	[	VAR_9	]	)	VAR_8	}	}	}	},0
void	FUNCTION_NAME	(	FUNCTION_NAME	*	*	FUNCTION_NAME	)	{	twoIntsStruct	*	data	=	*	dataPtr	VAR_8	{	int	VAR_9	VAR_8	for	(	VAR_0	=	0	VAR_1	VAR_2	<	10	VAR_3	VAR_4	++	)	{	data	[	VAR_9	]	.	intOne	=	VAR_9	VAR_8	data	[	VAR_9	]	.	intTwo	=	VAR_9	VAR_8	}	}	{	int	VAR_9	VAR_8	for	(	VAR_5	=	0	VAR_6	VAR_7	<	10	VAR_8	VAR_9	++	)	{	printIntLine	(	data	[	VAR_9	]	.	intOne	)	VAR_8	printIntLine	(	data	[	VAR_9	]	.	intTwo	)	VAR_8	}	}	},0
static	void	FUNCTION_NAME	(	)	{	twoIntsStruct	*	data	VAR_8	data	=	(	twoIntsStruct	*	)	ALLOCA	(	10	*	sizeof	(	twoIntsStruct	)	)	VAR_8	if	(	0	)	{	printLine	(	"	STRING	"	)	VAR_8	}	else	{	{	int	VAR_9	VAR_8	for	(	VAR_0	=	0	VAR_1	VAR_2	<	10	VAR_3	VAR_4	++	)	{	data	[	VAR_9	]	.	intOne	=	VAR_9	VAR_8	data	[	VAR_9	]	.	intTwo	=	VAR_9	VAR_8	}	}	}	if	(	1	)	{	{	int	VAR_9	VAR_8	for	(	VAR_5	=	0	VAR_6	VAR_7	<	10	VAR_8	VAR_9	++	)	{	printIntLine	(	data	[	VAR_9	]	.	intOne	)	VAR_8	printIntLine	(	data	[	VAR_9	]	.	intTwo	)	VAR_8	}	}	}	},0
static	void	FUNCTION_NAME	(	)	{	twoIntsStruct	*	data	VAR_8	twoIntsStruct	dataUninitArray	[	10	]	VAR_8	data	=	dataUninitArray	VAR_8	if	(	staticTrue	)	{	VAR_8	}	if	(	staticFalse	)	{	printLine	(	"	STRING	"	)	VAR_8	}	else	{	{	int	VAR_9	VAR_8	for	(	VAR_0	=	0	VAR_1	VAR_2	<	10	VAR_3	VAR_4	++	)	{	data	[	VAR_9	]	.	intOne	=	VAR_9	VAR_8	data	[	VAR_9	]	.	intTwo	=	VAR_9	VAR_8	}	}	{	int	VAR_9	VAR_8	for	(	VAR_5	=	0	VAR_6	VAR_7	<	10	VAR_8	VAR_9	++	)	{	printIntLine	(	data	[	VAR_9	]	.	intOne	)	VAR_8	printIntLine	(	data	[	VAR_9	]	.	intTwo	)	VAR_8	}	}	}	},0
static	void	FUNCTION_NAME	(	)	{	twoIntsStruct	*	data	VAR_8	data	=	(	twoIntsStruct	*	)	malloc	(	10	*	sizeof	(	twoIntsStruct	)	)	VAR_8	if	(	data	==	NULL	)	{	exit	(	-	1	)	VAR_8	}	while	(	1	)	{	{	int	VAR_9	VAR_8	for	(	VAR_0	=	0	VAR_1	VAR_2	<	10	VAR_3	VAR_4	++	)	{	data	[	VAR_9	]	.	intOne	=	VAR_9	VAR_8	data	[	VAR_9	]	.	intTwo	=	VAR_9	VAR_8	}	}	break	VAR_8	}	while	(	1	)	{	{	int	VAR_9	VAR_8	for	(	VAR_5	=	0	VAR_6	VAR_7	<	10	VAR_8	VAR_9	++	)	{	printIntLine	(	data	[	VAR_9	]	.	intOne	)	VAR_8	printIntLine	(	data	[	VAR_9	]	.	intTwo	)	VAR_8	}	}	break	VAR_8	}	},0
static	void	FUNCTION_NAME	(	)	{	double	*	VAR_0	VAR_14	VAR_1	=	(	double	*	)	VAR_2	(	10	*	sizeof	(	double	)	)	VAR_14	if	(	globalReturnsTrue	(	)	)	{	VAR_14	}	if	(	globalReturnsTrue	(	)	)	{	{	int	VAR_15	VAR_14	for	(	VAR_3	=	0	VAR_4	VAR_5	<	10	VAR_6	VAR_7	++	)	{	VAR_8	[	VAR_9	]	=	(	double	)	VAR_10	VAR_14	}	}	{	int	VAR_15	VAR_14	for	(	VAR_11	=	0	VAR_12	VAR_13	<	10	VAR_14	VAR_15	++	)	{	printDoubleLine	(	VAR_8	[	VAR_15	]	)	VAR_14	}	}	}	},0
static	void	FUNCTION_NAME	(	)	{	twoIntsStruct	*	data	VAR_8	data	=	(	twoIntsStruct	*	)	malloc	(	10	*	sizeof	(	twoIntsStruct	)	)	VAR_8	if	(	data	==	NULL	)	{	exit	(	-	1	)	VAR_8	}	if	(	globalReturnsTrue	(	)	)	{	{	int	VAR_9	VAR_8	for	(	VAR_0	=	0	VAR_1	VAR_2	<	10	VAR_3	VAR_4	++	)	{	data	[	VAR_9	]	.	intOne	=	VAR_9	VAR_8	data	[	VAR_9	]	.	intTwo	=	VAR_9	VAR_8	}	}	}	if	(	globalReturnsTrue	(	)	)	{	{	int	VAR_9	VAR_8	for	(	VAR_5	=	0	VAR_6	VAR_7	<	10	VAR_8	VAR_9	++	)	{	printIntLine	(	data	[	VAR_9	]	.	intOne	)	VAR_8	printIntLine	(	data	[	VAR_9	]	.	intTwo	)	VAR_8	}	}	}	},0
static	void	FUNCTION_NAME	(	)	{	twoIntsStruct	data	;	if	(	5	==	5	)	{	;	}	if	(	5	!=	5	)	{	printLine	(	"	STRING	"	)	;	}	else	{	data	.	intOne	=	1	;	data	.	intTwo	=	2	;	printIntLine	(	data	.	intOne	)	;	printIntLine	(	data	.	intTwo	)	;	}	},0
void	FUNCTION_NAME	(	double	*	*	FUNCTION_NAME	VAR_7	VAR_5	static	void	VAR_0	(	VAR_7	{	double	*	VAR_1	VAR_5	VAR_2	=	(	double	*	VAR_7	VAR_3	(	10	*	sizeof	(	double	VAR_7	VAR_7	VAR_5	if	(	VAR_9	==	NULL	VAR_7	{	exit	(	-	1	VAR_7	VAR_5	}	{	int	VAR_11	VAR_5	for	(	VAR_4	=	0	VAR_5	VAR_6	<	(	10	/	2	VAR_7	VAR_5	VAR_8	++	VAR_7	{	VAR_9	[	VAR_10	]	=	(	double	VAR_7	VAR_11	VAR_5	}	}	CWE457_Use_of_Uninitialized_Variable__double_array_malloc_partial_init_63b_goodB2GSink	(	&	VAR_9	VAR_7	VAR_5	},0
static	void	FUNCTION_NAME	(	VAR_6	{	double	*	VAR_0	VAR_22	VAR_1	=	(	double	*	VAR_6	VAR_2	(	10	*	sizeof	(	double	VAR_6	VAR_6	VAR_22	if	(	VAR_16	==	NULL	VAR_6	{	exit	(	-	1	VAR_6	VAR_22	}	if	(	1	VAR_6	{	{	int	VAR_23	VAR_22	for	(	VAR_3	=	0	VAR_4	VAR_5	<	(	10	/	2	VAR_6	VAR_22	VAR_7	++	VAR_6	{	VAR_8	[	VAR_9	]	=	(	double	VAR_6	VAR_10	VAR_22	}	}	}	if	(	1	VAR_6	{	{	int	VAR_23	VAR_22	for	(	VAR_11	=	0	VAR_12	VAR_13	<	10	VAR_14	VAR_15	++	VAR_6	{	VAR_16	[	VAR_17	]	=	(	double	VAR_6	VAR_18	VAR_22	}	}	{	int	VAR_23	VAR_22	for	(	VAR_19	=	0	VAR_20	VAR_21	<	10	VAR_22	VAR_23	++	VAR_6	{	printDoubleLine	(	VAR_16	[	VAR_23	]	VAR_6	VAR_22	}	}	}	},0
